,FIPS,State,County,REDEMP_SNAPS16,PCT_SNAP16,SNAP_OAPP16,PCH_REDEMP_SNAPS_12_16,PCH_SNAP_12_16
0,1001,AL,Autauga,239024.0156,16.97643575,1,-20.7038565,-1.848239474
1,1003,AL,Baldwin,155844.3902,16.97643575,1,-43.20425952,-1.848239474
2,1005,AL,Barbour,281716.326,16.97643575,1,-13.45029105,-1.848239474
3,1007,AL,Bibb,256026.9197,16.97643575,1,-28.17191574,-1.848239474
4,1009,AL,Blount,141304.9007,16.97643575,1,-38.49088637,-1.848239474
5,1011,AL,Bullock,210721.3615,16.97643575,1,-0.410017804,-1.848239474
6,1013,AL,Butler,305223.8659,16.97643575,1,-11.6841534,-1.848239474
7,1015,AL,Calhoun,261900.1199,16.97643575,1,-17.01977308,-1.848239474
8,1017,AL,Chambers,270583.6107,16.97643575,1,-17.48884376,-1.848239474
9,1019,AL,Cherokee,178751.8757,16.97643575,1,-26.2437455,-1.848239474
10,1021,AL,Chilton,164782.2403,16.97643575,1,-33.53185415,-1.848239474
11,1023,AL,Choctaw,201085.8946,16.97643575,1,1.003894737,-1.848239474
12,1025,AL,Clarke,344827.5046,16.97643575,1,-14.76973616,-1.848239474
13,1027,AL,Clay,117259.8815,16.97643575,1,-35.37252359,-1.848239474
14,1029,AL,Cleburne,157603.327,16.97643575,1,-0.233077952,-1.848239474
15,1031,AL,Coffee,266669.276,16.97643575,1,-12.91358698,-1.848239474
16,1033,AL,Colbert,154331.8544,16.97643575,1,-41.34751758,-1.848239474
17,1035,AL,Conecuh,160813.657,16.97643575,1,16.61321872,-1.848239474
18,1037,AL,Coosa,174849.8375,16.97643575,1,-20.13266518,-1.848239474
19,1039,AL,Covington,232920.3417,16.97643575,1,-23.68250846,-1.848239474
20,1041,AL,Crenshaw,159004.8912,16.97643575,1,-5.129150744,-1.848239474
21,1043,AL,Cullman,171700.8077,16.97643575,1,-23.51523066,-1.848239474
22,1045,AL,Dale,213683.6157,16.97643575,1,-37.16227427,-1.848239474
23,1047,AL,Dallas,513411.1868,16.97643575,1,1.642463574,-1.848239474
24,1049,AL,DeKalb,205211.9127,16.97643575,1,-9.511560862,-1.848239474
25,1051,AL,Elmore,246114.4495,16.97643575,1,-29.68511001,-1.848239474
26,1053,AL,Escambia,261083.0925,16.97643575,1,-18.32671702,-1.848239474
27,1055,AL,Etowah,182275.7292,16.97643575,1,-32.82348938,-1.848239474
28,1057,AL,Fayette,392463.4969,16.97643575,1,-3.304390568,-1.848239474
29,1059,AL,Franklin,260103.0225,16.97643575,1,-25.37415454,-1.848239474
30,1061,AL,Geneva,220298.6359,16.97643575,1,-36.78298224,-1.848239474
31,1063,AL,Greene,105611.9576,16.97643575,1,-29.55479074,-1.848239474
32,1065,AL,Hale,247637.0949,16.97643575,1,-16.30464174,-1.848239474
33,1067,AL,Henry,140676.93,16.97643575,1,3.457883464,-1.848239474
34,1069,AL,Houston,266446.7087,16.97643575,1,-19.29862531,-1.848239474
35,1071,AL,Jackson,172164.3039,16.97643575,1,-21.9369361,-1.848239474
36,1073,AL,Jefferson,294128.4462,16.97643575,1,-19.37971521,-1.848239474
37,1075,AL,Lamar,177098.6307,16.97643575,1,-26.68564215,-1.848239474
38,1077,AL,Lauderdale,197129.6682,16.97643575,1,-28.08444235,-1.848239474
39,1079,AL,Lawrence,228470.0865,16.97643575,1,-14.66325505,-1.848239474
40,1081,AL,Lee,249131.5883,16.97643575,1,-26.53747636,-1.848239474
41,1083,AL,Limestone,175281.1193,16.97643575,1,-33.51424832,-1.848239474
42,1085,AL,Lowndes,107953.7485,16.97643575,1,-15.07242975,-1.848239474
43,1087,AL,Macon,310090.2351,16.97643575,1,-40.73554878,-1.848239474
44,1089,AL,Madison,237181.8646,16.97643575,1,-21.20961899,-1.848239474
45,1091,AL,Marengo,376333.1567,16.97643575,1,-4.921525141,-1.848239474
46,1093,AL,Marion,284759.9561,16.97643575,1,-22.30026205,-1.848239474
47,1095,AL,Marshall,276264.4411,16.97643575,1,-23.84705314,-1.848239474
48,1097,AL,Mobile,270103.0149,16.97643575,1,-20.7999992,-1.848239474
49,1099,AL,Monroe,270652.6042,16.97643575,1,-17.54832549,-1.848239474
50,1101,AL,Montgomery,395557.02,16.97643575,1,-19.46707709,-1.848239474
51,1103,AL,Morgan,195545.1005,16.97643575,1,-32.03456169,-1.848239474
52,1105,AL,Perry,243663.6875,16.97643575,1,10.03619912,-1.848239474
53,1107,AL,Pickens,146601.6656,16.97643575,1,-23.11534424,-1.848239474
54,1109,AL,Pike,275970.5312,16.97643575,1,-12.26320669,-1.848239474
55,1111,AL,Randolph,239700.5757,16.97643575,1,-38.21344809,-1.848239474
56,1113,AL,Russell,359483.4078,16.97643575,1,-32.53141827,-1.848239474
57,1115,AL,St. Clair,210076.534,16.97643575,1,-32.34385914,-1.848239474
58,1117,AL,Shelby,190094.9826,16.97643575,1,-26.78797228,-1.848239474
59,1119,AL,Sumter,183035.532,16.97643575,1,-30.88218587,-1.848239474
60,1121,AL,Talladega,203738.2514,16.97643575,1,-27.88577927,-1.848239474
61,1123,AL,Tallapoosa,247876.2169,16.97643575,1,-39.05543097,-1.848239474
62,1125,AL,Tuscaloosa,253898.3737,16.97643575,1,-19.84405391,-1.848239474
63,1127,AL,Walker,256095.9719,16.97643575,1,-26.65117498,-1.848239474
64,1129,AL,Washington,78852.30894,16.97643575,1,1.106074893,-1.848239474
65,1131,AL,Wilcox,112380.3235,16.97643575,1,-7.580348145,-1.848239474
66,1133,AL,Winston,199345.7251,16.97643575,1,-17.54281978,-1.848239474
67,2013,AK,Aleutians East,63889.664,11.55515478,0,-23.72643306,-1.418704159
68,2016,AK,Aleutians West,91141.775,11.55515478,0,-1.379935942,-1.418704159
69,2020,AK,Anchorage,467186.6354,11.55515478,0,-12.64015235,-1.418704159
70,2050,AK,Bethel,425981.2529,11.55515478,0,24.14830307,-1.418704159
71,2060,AK,Bristol Bay,,11.55515478,0,,-1.418704159
72,2068,AK,Denali,0,11.55515478,0,,-1.418704159
73,2070,AK,Dillingham,345043.8588,11.55515478,0,1.787502864,-1.418704159
74,2090,AK,Fairbanks North Star,523589.3978,11.55515478,0,-21.16804384,-1.418704159
75,2100,AK,Haines,,11.55515478,0,,-1.418704159
76,2105,AK,Hoonah-Angoon,104228.465,11.55515478,0,5.564634278,-1.418704159
77,2110,AK,Juneau,476496.2638,11.55515478,0,-2.606079871,-1.418704159
78,2122,AK,Kenai Peninsula,248258.4643,11.55515478,0,-17.94073264,-1.418704159
79,2130,AK,Ketchikan Gateway,507825.4225,11.55515478,0,-9.6940701,-1.418704159
80,2150,AK,Kodiak Island,172333.1644,11.55515478,0,-16.30144711,-1.418704159
81,2164,AK,Lake and Peninsula,89282.25059,11.55515478,0,26.72853275,-1.418704159
82,2170,AK,Matanuska-Susitna,381813.3395,11.55515478,0,-25.93515161,-1.418704159
83,2180,AK,Nome,394651.9087,11.55515478,0,16.45150769,-1.418704159
84,2185,AK,North Slope,251279.8873,11.55515478,0,-13.65703438,-1.418704159
85,2188,AK,Northwest Arctic,293506.6085,11.55515478,0,-6.958729523,-1.418704159
86,2195,AK,Petersburg,180835.06,11.55515478,0,,-1.418704159
87,2198,AK,Prince of Wales-Hyder,265761.9286,11.55515478,0,3.844545666,-1.418704159
88,2220,AK,Sitka,358411.7337,11.55515478,0,,-1.418704159
89,2230,AK,Skagway,,11.55515478,0,,-1.418704159
90,2240,AK,Southeast Fairbanks,202538.2033,11.55515478,0,-9.128508507,-1.418704159
91,2261,AK,Valdez-Cordova,65757.79492,11.55515478,0,-13.52543215,-1.418704159
92,2270,AK,Wade Hampton,579463.6046,11.55515478,0,17.4949153,-1.418704159
93,2275,AK,Wrangell,,11.55515478,0,,-1.418704159
94,2282,AK,Yakutat,,11.55515478,0,,-1.418704159
95,2290,AK,Yukon-Koyukuk,83256.19212,11.55515478,0,-8.443203225,-1.418704159
96,4001,AZ,Apache,387090.3173,13.52769291,1,0.107518935,-3.428615063
97,4003,AZ,Cochise,344830.2809,13.52769291,1,0.230078528,-3.428615063
98,4005,AZ,Coconino,341871.6611,13.52769291,1,-33.16842603,-3.428615063
99,4007,AZ,Gila,415595.8863,13.52769291,1,-9.202487159,-3.428615063
100,4009,AZ,Graham,401116.8188,13.52769291,1,-18.27368331,-3.428615063
101,4011,AZ,Greenlee,85793.90521,13.52769291,1,-11.22536395,-3.428615063
102,4012,AZ,La Paz,153323.0622,13.52769291,1,-18.55830747,-3.428615063
103,4013,AZ,Maricopa,354004.1866,13.52769291,1,-21.78758987,-3.428615063
104,4015,AZ,Mohave,357947.1719,13.52769291,1,-34.26258055,-3.428615063
105,4017,AZ,Navajo,495089.1565,13.52769291,1,-18.51517989,-3.428615063
106,4019,AZ,Pima,352251.3749,13.52769291,1,-23.54234056,-3.428615063
107,4021,AZ,Pinal,396879.4893,13.52769291,1,-20.10827026,-3.428615063
108,4023,AZ,Santa Cruz,598360.8425,13.52769291,1,-14.42024751,-3.428615063
109,4025,AZ,Yavapai,213366.8767,13.52769291,1,-35.66095056,-3.428615063
110,4027,AZ,Yuma,527267.5068,13.52769291,1,-11.65282456,-3.428615063
111,5001,AR,Arkansas,230348.2033,13.64746166,1,-32.73032401,-3.204842952
112,5003,AR,Ashley,271583.2258,13.64746166,1,-7.343296249,-3.204842952
113,5005,AR,Baxter,186811.5741,13.64746166,1,-38.78182114,-3.204842952
114,5007,AR,Benton,169521.9304,13.64746166,1,-36.43416043,-3.204842952
115,5009,AR,Boone,191288.0797,13.64746166,1,-35.46115016,-3.204842952
116,5011,AR,Bradley,242256.258,13.64746166,1,-29.61176047,-3.204842952
117,5013,AR,Calhoun,43407.205,13.64746166,1,-32.07959281,-3.204842952
118,5015,AR,Carroll,147914.4916,13.64746166,1,-30.51271652,-3.204842952
119,5017,AR,Chicot,138206.911,13.64746166,1,-41.55924168,-3.204842952
120,5019,AR,Clark,201698.9364,13.64746166,1,-45.51310777,-3.204842952
121,5021,AR,Clay,131674.1175,13.64746166,1,-12.45915523,-3.204842952
122,5023,AR,Cleburne,119668.2748,13.64746166,1,-37.39882631,-3.204842952
123,5025,AR,Cleveland,70620.72625,13.64746166,1,-26.02396481,-3.204842952
124,5027,AR,Columbia,283629.1081,13.64746166,1,-28.81223977,-3.204842952
125,5029,AR,Conway,178781.2945,13.64746166,1,-42.12234755,-3.204842952
126,5031,AR,Craighead,217780.326,13.64746166,1,-28.24129623,-3.204842952
127,5033,AR,Crawford,243823.3246,13.64746166,1,-32.65591896,-3.204842952
128,5035,AR,Crittenden,282190.142,13.64746166,1,-28.38380405,-3.204842952
129,5037,AR,Cross,199702.1573,13.64746166,1,-26.2382623,-3.204842952
130,5039,AR,Dallas,148023.599,13.64746166,1,-38.18720263,-3.204842952
131,5041,AR,Desha,243827.082,13.64746166,1,-23.80183221,-3.204842952
132,5043,AR,Drew,312183.8374,13.64746166,1,-40.12891162,-3.204842952
133,5045,AR,Faulkner,246738.5594,13.64746166,1,-32.33891682,-3.204842952
134,5047,AR,Franklin,154513.6118,13.64746166,1,-46.01547921,-3.204842952
135,5049,AR,Fulton,99474.59263,13.64746166,1,-35.71545406,-3.204842952
136,5051,AR,Garland,256234.5889,13.64746166,1,-33.44572192,-3.204842952
137,5053,AR,Grant,181004.0472,13.64746166,1,-38.66966864,-3.204842952
138,5055,AR,Greene,246276.6674,13.64746166,1,-38.0503378,-3.204842952
139,5057,AR,Hempstead,292724.6,13.64746166,1,-39.95053859,-3.204842952
140,5059,AR,Hot Spring,190460.3936,13.64746166,1,-19.16990522,-3.204842952
141,5061,AR,Howard,175866.7713,13.64746166,1,-53.46426083,-3.204842952
142,5063,AR,Independence,225624.9115,13.64746166,1,-23.05743953,-3.204842952
143,5065,AR,Izard,85953.2869,13.64746166,1,-14.32429837,-3.204842952
144,5067,AR,Jackson,187042.6711,13.64746166,1,-36.33100593,-3.204842952
145,5069,AR,Jefferson,271091.8075,13.64746166,1,-26.81629647,-3.204842952
146,5071,AR,Johnson,236501.8946,13.64746166,1,-33.74195007,-3.204842952
147,5073,AR,Lafayette,74509.7903,13.64746166,1,-11.17256775,-3.204842952
148,5075,AR,Lawrence,135373.6979,13.64746166,1,-17.57613807,-3.204842952
149,5077,AR,Lee,197805.3431,13.64746166,1,-28.15344051,-3.204842952
150,5079,AR,Lincoln,132835.0717,13.64746166,1,-47.08067865,-3.204842952
151,5081,AR,Little River,157473.1722,13.64746166,1,-31.49317151,-3.204842952
152,5083,AR,Logan,238833.9481,13.64746166,1,-32.46659034,-3.204842952
153,5085,AR,Lonoke,165399.0181,13.64746166,1,-41.22485993,-3.204842952
154,5087,AR,Madison,198023.4804,13.64746166,1,-17.37374627,-3.204842952
155,5089,AR,Marion,232033.3173,13.64746166,1,-29.37928892,-3.204842952
156,5091,AR,Miller,210150.1425,13.64746166,1,-43.8097322,-3.204842952
157,5093,AR,Mississippi,227699.4137,13.64746166,1,-21.08726713,-3.204842952
158,5095,AR,Monroe,128901.9333,13.64746166,1,-17.38621655,-3.204842952
159,5097,AR,Montgomery,73367.63,13.64746166,1,-28.61423159,-3.204842952
160,5099,AR,Nevada,95282.9125,13.64746166,1,-7.940540744,-3.204842952
161,5101,AR,Newton,57278.34255,13.64746166,1,-26.53751614,-3.204842952
162,5103,AR,Ouachita,198323.8909,13.64746166,1,-42.24943131,-3.204842952
163,5105,AR,Perry,112093.4344,13.64746166,1,0.681961466,-3.204842952
164,5107,AR,Phillips,272914.0992,13.64746166,1,-26.7282831,-3.204842952
165,5109,AR,Pike,107468.4565,13.64746166,1,-33.2691171,-3.204842952
166,5111,AR,Poinsett,200236.6207,13.64746166,1,-24.21091617,-3.204842952
167,5113,AR,Polk,282327.7242,13.64746166,1,-29.38888926,-3.204842952
168,5115,AR,Pope,267310.2926,13.64746166,1,-31.61119534,-3.204842952
169,5117,AR,Prairie,89324.7167,13.64746166,1,-17.84569876,-3.204842952
170,5119,AR,Pulaski,256296.6911,13.64746166,1,-35.89527054,-3.204842952
171,5121,AR,Randolph,241056.2124,13.64746166,1,-39.63728731,-3.204842952
172,5123,AR,St. Francis,239610.1855,13.64746166,1,-31.25875971,-3.204842952
173,5125,AR,Saline,166249.6643,13.64746166,1,-40.00585561,-3.204842952
174,5127,AR,Scott,151362.5532,13.64746166,1,-32.20787632,-3.204842952
175,5129,AR,Searcy,90602.71222,13.64746166,1,-16.20022153,-3.204842952
176,5131,AR,Sebastian,284077.761,13.64746166,1,-27.44325922,-3.204842952
177,5133,AR,Sevier,195535.2577,13.64746166,1,-30.3301101,-3.204842952
178,5135,AR,Sharp,323378.3158,13.64746166,1,-11.76667881,-3.204842952
179,5137,AR,Stone,247636.1671,13.64746166,1,-21.63465384,-3.204842952
180,5139,AR,Union,268369.4551,13.64746166,1,-16.94089115,-3.204842952
181,5141,AR,Van Buren,227624.2461,13.64746166,1,-41.50875702,-3.204842952
182,5143,AR,Washington,162741.4478,13.64746166,1,-46.23989964,-3.204842952
183,5145,AR,White,209502.8538,13.64746166,1,-29.93099366,-3.204842952
184,5147,AR,Woodruff,132246.1106,13.64746166,1,-42.99112371,-3.204842952
185,5149,AR,Yell,146694.9018,13.64746166,1,-45.05658404,-3.204842952
186,6001,CA,Alameda,216303.909,10.96172519,1,-15.69696662,0.487399455
187,6003,CA,Alpine,0,10.96172519,1,,0.487399455
188,6005,CA,Amador,203341.2062,10.96172519,1,-17.23837926,0.487399455
189,6007,CA,Butte,257367.6812,10.96172519,1,-5.535552629,0.487399455
190,6009,CA,Calaveras,120754.8971,10.96172519,1,-22.94852173,0.487399455
191,6011,CA,Colusa,52100.82406,10.96172519,1,-23.07660958,0.487399455
192,6013,CA,Contra Costa,233121.3225,10.96172519,1,-15.03860292,0.487399455
193,6015,CA,Del Norte,309279.8875,10.96172519,1,0.589280013,0.487399455
194,6017,CA,El Dorado,155367.5419,10.96172519,1,-19.69711037,0.487399455
195,6019,CA,Fresno,400299.2134,10.96172519,1,-3.174909339,0.487399455
196,6021,CA,Glenn,138152.4482,10.96172519,1,-17.87726677,0.487399455
197,6023,CA,Humboldt,261117.1429,10.96172519,1,9.597918842,0.487399455
198,6025,CA,Imperial,564593.6037,10.96172519,1,-3.375168097,0.487399455
199,6027,CA,Inyo,202226.7495,10.96172519,1,1.926635232,0.487399455
200,6029,CA,Kern,362924.6402,10.96172519,1,0.588469045,0.487399455
201,6031,CA,Kings,320339.0415,10.96172519,1,-8.005161359,0.487399455
202,6033,CA,Lake,306497.7237,10.96172519,1,-7.295489601,0.487399455
203,6035,CA,Lassen,186693.0565,10.96172519,1,-1.106398245,0.487399455
204,6037,CA,Los Angeles,290197.5193,10.96172519,1,-4.417471645,0.487399455
205,6039,CA,Madera,280638.7297,10.96172519,1,-3.065288339,0.487399455
206,6041,CA,Marin,137933.3416,10.96172519,1,-10.24347046,0.487399455
207,6043,CA,Mariposa,147894.4655,10.96172519,1,41.82255309,0.487399455
208,6045,CA,Mendocino,215459.4392,10.96172519,1,-13.27353911,0.487399455
209,6047,CA,Merced,358902.1572,10.96172519,1,-7.98402679,0.487399455
210,6049,CA,Modoc,103884.3883,10.96172519,1,-1.689032965,0.487399455
211,6051,CA,Mono,79196.63256,10.96172519,1,-29.58637958,0.487399455
212,6053,CA,Monterey,289522.7259,10.96172519,1,-1.001354753,0.487399455
213,6055,CA,Napa,200821.6698,10.96172519,1,-24.73068265,0.487399455
214,6057,CA,Nevada,178776.3998,10.96172519,1,-8.317096894,0.487399455
215,6059,CA,Orange,292988.1206,10.96172519,1,-8.775690523,0.487399455
216,6061,CA,Placer,145515.0896,10.96172519,1,-20.59502566,0.487399455
217,6063,CA,Plumas,99377.34474,10.96172519,1,5.510954872,0.487399455
218,6065,CA,Riverside,383560.1874,10.96172519,1,-13.49699204,0.487399455
219,6067,CA,Sacramento,368579.8708,10.96172519,1,-10.10301157,0.487399455
220,6069,CA,San Benito,220479.7965,10.96172519,1,-32.63323153,0.487399455
221,6071,CA,San Bernardino,445368.693,10.96172519,1,-9.441517049,0.487399455
222,6073,CA,San Diego,272292.8501,10.96172519,1,-5.81146825,0.487399455
223,6075,CA,San Francisco,152282.6951,10.96172519,1,-2.060267404,0.487399455
224,6077,CA,San Joaquin,357518.9583,10.96172519,1,-11.11495912,0.487399455
225,6079,CA,San Luis Obispo,183201.9738,10.96172519,1,-16.02836544,0.487399455
226,6081,CA,San Mateo,177853.4378,10.96172519,1,-13.48356141,0.487399455
227,6083,CA,Santa Barbara,267730.061,10.96172519,1,-1.981337384,0.487399455
228,6085,CA,Santa Clara,215763.5967,10.96172519,1,-17.53684874,0.487399455
229,6087,CA,Santa Cruz,253631.2198,10.96172519,1,-7.206254361,0.487399455
230,6089,CA,Shasta,250998.5762,10.96172519,1,-22.27671802,0.487399455
231,6091,CA,Sierra,,10.96172519,1,,0.487399455
232,6093,CA,Siskiyou,143252.5292,10.96172519,1,-23.53392529,0.487399455
233,6095,CA,Solano,289612.0584,10.96172519,1,-11.12245618,0.487399455
234,6097,CA,Sonoma,173558.0417,10.96172519,1,-19.11123298,0.487399455
235,6099,CA,Stanislaus,320987.4651,10.96172519,1,-10.7561059,0.487399455
236,6101,CA,Sutter,302167.6368,10.96172519,1,8.38298878,0.487399455
237,6103,CA,Tehama,196709.2322,10.96172519,1,-17.16038893,0.487399455
238,6105,CA,Trinity,80778.12761,10.96172519,1,-20.38601568,0.487399455
239,6107,CA,Tulare,417776.0184,10.96172519,1,-3.784938115,0.487399455
240,6109,CA,Tuolumne,225424.307,10.96172519,1,-14.98712867,0.487399455
241,6111,CA,Ventura,262400.6685,10.96172519,1,-2.131714228,0.487399455
242,6113,CA,Yolo,208977.8602,10.96172519,1,-8.19041431,0.487399455
243,6115,CA,Yuba,242689.0839,10.96172519,1,-7.993870162,0.487399455
244,8001,CO,Adams,334446.7646,8.549519948,1,-27.44452499,-0.962802919
245,8003,CO,Alamosa,827697.7406,8.549519948,1,-0.197677011,-0.962802919
246,8005,CO,Arapahoe,286118.8322,8.549519948,1,-9.35552514,-0.962802919
247,8007,CO,Archuleta,155927.1294,8.549519948,1,-19.96114291,-0.962802919
248,8009,CO,Baca,100449.4355,8.549519948,1,48.5822113,-0.962802919
249,8011,CO,Bent,161282.3062,8.549519948,1,44.59131901,-0.962802919
250,8013,CO,Boulder,187859.4937,8.549519948,1,-27.031256,-0.962802919
251,8014,CO,Broomfield,195214.1676,8.549519948,1,-10.02448483,-0.962802919
252,8015,CO,Chaffee,142608.4149,8.549519948,1,-19.41879995,-0.962802919
253,8017,CO,Cheyenne,,8.549519948,1,,-0.962802919
254,8019,CO,Clear Creek,98366.4672,8.549519948,1,-38.48526119,-0.962802919
255,8021,CO,Conejos,179641.9929,8.549519948,1,8.656207441,-0.962802919
256,8023,CO,Costilla,45701.33036,8.549519948,1,7.115915349,-0.962802919
257,8025,CO,Crowley,146922.3805,8.549519948,1,,-0.962802919
258,8027,CO,Custer,,8.549519948,1,,-0.962802919
259,8029,CO,Delta,394142.5283,8.549519948,1,-15.16600025,-0.962802919
260,8031,CO,Denver,270305.3278,8.549519948,1,-25.83275779,-0.962802919
261,8033,CO,Dolores,,8.549519948,1,,-0.962802919
262,8035,CO,Douglas,99724.43797,8.549519948,1,-29.53015091,-0.962802919
263,8037,CO,Eagle,121525.554,8.549519948,1,-43.52901171,-0.962802919
264,8039,CO,Elbert,,8.549519948,1,,-0.962802919
265,8041,CO,El Paso,340881.1225,8.549519948,1,-13.87934399,-0.962802919
266,8043,CO,Fremont,334634.2066,8.549519948,1,6.465246901,-0.962802919
267,8045,CO,Garfield,163086.4792,8.549519948,1,-39.46137336,-0.962802919
268,8047,CO,Gilpin,,8.549519948,1,,-0.962802919
269,8049,CO,Grand,70673.62512,8.549519948,1,-22.77085715,-0.962802919
270,8051,CO,Gunnison,143784.3277,8.549519948,1,7.743414453,-0.962802919
271,8053,CO,Hinsdale,,8.549519948,1,,-0.962802919
272,8055,CO,Huerfano,206881.2148,8.549519948,1,19.57363229,-0.962802919
273,8057,CO,Jackson,,8.549519948,1,,-0.962802919
274,8059,CO,Jefferson,288094.997,8.549519948,1,-16.7829642,-0.962802919
275,8061,CO,Kiowa,,8.549519948,1,,-0.962802919
276,8063,CO,Kit Carson,72560.28113,8.549519948,1,6.885098834,-0.962802919
277,8065,CO,Lake,91545.8192,8.549519948,1,-17.68280444,-0.962802919
278,8067,CO,La Plata,222186.1918,8.549519948,1,-23.97560894,-0.962802919
279,8069,CO,Larimer,270037.358,8.549519948,1,-23.61358673,-0.962802919
280,8071,CO,Las Animas,455674.6869,8.549519948,1,15.6773096,-0.962802919
281,8073,CO,Lincoln,68035.70714,8.549519948,1,16.61274918,-0.962802919
282,8075,CO,Logan,388044.1973,8.549519948,1,2.231486861,-0.962802919
283,8077,CO,Mesa,404873.6855,8.549519948,1,-12.39509282,-0.962802919
284,8079,CO,Mineral,,8.549519948,1,,-0.962802919
285,8081,CO,Moffat,187947.8383,8.549519948,1,-9.794963367,-0.962802919
286,8083,CO,Montezuma,443521.4422,8.549519948,1,-26.23235012,-0.962802919
287,8085,CO,Montrose,313409.0176,8.549519948,1,-27.34980277,-0.962802919
288,8087,CO,Morgan,163071.5555,8.549519948,1,-18.77349641,-0.962802919
289,8089,CO,Otero,406973.6611,8.549519948,1,16.39144848,-0.962802919
290,8091,CO,Ouray,,8.549519948,1,,-0.962802919
291,8093,CO,Park,90291.48,8.549519948,1,22.09502377,-0.962802919
292,8095,CO,Phillips,,8.549519948,1,,-0.962802919
293,8097,CO,Pitkin,59049.88,8.549519948,1,-3.003015495,-0.962802919
294,8099,CO,Prowers,303315.1215,8.549519948,1,0.763279607,-0.962802919
295,8101,CO,Pueblo,486331.7293,8.549519948,1,-0.291156992,-0.962802919
296,8103,CO,Rio Blanco,37615.57333,8.549519948,1,-40.93689577,-0.962802919
297,8105,CO,Rio Grande,191150.0894,8.549519948,1,-12.0951687,-0.962802919
298,8107,CO,Routt,97439.23462,8.549519948,1,-11.04858841,-0.962802919
299,8109,CO,Saguache,75010.77692,8.549519948,1,-41.80927617,-0.962802919
300,8111,CO,San Juan,,8.549519948,1,,-0.962802919
301,8113,CO,San Miguel,43564.944,8.549519948,1,-47.48237677,-0.962802919
302,8115,CO,Sedgwick,,8.549519948,1,,-0.962802919
303,8117,CO,Summit,91234.83279,8.549519948,1,-48.01996988,-0.962802919
304,8119,CO,Teller,209118.6657,8.549519948,1,-17.77334331,-0.962802919
305,8121,CO,Washington,,8.549519948,1,,-0.962802919
306,8123,CO,Weld,278714.8465,8.549519948,1,-8.86526326,-0.962802919
307,8125,CO,Yuma,90080.60947,8.549519948,1,-7.393871496,-0.962802919
308,9001,CT,Fairfield,262905.9978,11.95223646,1,-8.630985924,0.809998593
309,9003,CT,Hartford,305917.9719,11.95223646,1,-7.032960758,0.809998593
310,9005,CT,Litchfield,194481.9704,11.95223646,1,-14.39060201,0.809998593
311,9007,CT,Middlesex,185501.6872,11.95223646,1,-3.908007531,0.809998593
312,9009,CT,New Haven,308368.0648,11.95223646,1,-1.774575351,0.809998593
313,9011,CT,New London,251504.3715,11.95223646,1,-11.04878267,0.809998593
314,9013,CT,Tolland,121688.247,11.95223646,1,-9.999432583,0.809998593
315,9015,CT,Windham,264447.5059,11.95223646,1,-10.86396379,0.809998593
316,10001,DE,Kent,346384.0517,15.33886867,1,-9.12821341,-0.85070816
317,10003,DE,New Castle,298153.8673,15.33886867,1,-4.914643828,-0.85070816
318,10005,DE,Sussex,244134.6768,15.33886867,1,-15.45111239,-0.85070816
319,11001,DC,District of Columbia,272633.7643,19.3778352,0,-9.045293381,-2.753681144
320,12001,FL,Alachua,247721.1654,15.6503653,1,-23.17864593,-1.867014594
321,12003,FL,Baker,215241.3708,15.6503653,1,-42.11040282,-1.867014594
322,12005,FL,Bay,219305.4779,15.6503653,1,-32.57241624,-1.867014594
323,12007,FL,Bradford,272877.1121,15.6503653,1,-27.97140777,-1.867014594
324,12009,FL,Brevard,232501.8395,15.6503653,1,-16.15246832,-1.867014594
325,12011,FL,Broward,381001.8901,15.6503653,1,-13.78872897,-1.867014594
326,12013,FL,Calhoun,300140.865,15.6503653,1,-9.434494792,-1.867014594
327,12015,FL,Charlotte,229441.5053,15.6503653,1,-32.06018237,-1.867014594
328,12017,FL,Citrus,214126.9704,15.6503653,1,-22.42902133,-1.867014594
329,12019,FL,Clay,234256.9342,15.6503653,1,-17.11718831,-1.867014594
330,12021,FL,Collier,229625.5582,15.6503653,1,-23.26942417,-1.867014594
331,12023,FL,Columbia,241017.5929,15.6503653,1,-13.64347965,-1.867014594
332,12027,FL,DeSoto,346373.2958,15.6503653,1,-11.70878165,-1.867014594
333,12029,FL,Dixie,181284.7679,15.6503653,1,-3.353835188,-1.867014594
334,12031,FL,Duval,291857.3236,15.6503653,1,-13.80484661,-1.867014594
335,12033,FL,Escambia,270729.1724,15.6503653,1,-22.08979594,-1.867014594
336,12035,FL,Flagler,283263.6996,15.6503653,1,-28.9310139,-1.867014594
337,12037,FL,Franklin,135557.6254,15.6503653,1,-9.328954255,-1.867014594
338,12039,FL,Gadsden,247475.1496,15.6503653,1,-21.51206891,-1.867014594
339,12041,FL,Gilchrist,83216.42794,15.6503653,1,-26.27139002,-1.867014594
340,12043,FL,Glades,42554.97344,15.6503653,1,-17.66846956,-1.867014594
341,12045,FL,Gulf,115237.6539,15.6503653,1,-28.23632902,-1.867014594
342,12047,FL,Hamilton,94773.66425,15.6503653,1,-29.14053931,-1.867014594
343,12049,FL,Hardee,263863.9325,15.6503653,1,-24.31564313,-1.867014594
344,12051,FL,Hendry,405516.8233,15.6503653,1,-32.4756928,-1.867014594
345,12053,FL,Hernando,366068.5333,15.6503653,1,-27.28702888,-1.867014594
